GRCr8	GCF_036323735.1	GCA_036323735.1	Rattus norvegicus		BN/NHsdMcwi				male	GCF_036323735.1-RS_2024_02	Chromosome	2024-01-31	JAXUCZ01	76
Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	GCA_054392235.2	GCF_054392235.1	Sus scrofa					SSC_HxYL_T2T_F1_AM1	male		Chromosome	2026-01-28	JBREVY02	37
Sscrofa_HxYL_maternal_Yorkshire_Landrace_v2.0	GCF_054392235.1	GCA_054392235.2	Sus scrofa					SSC_HxYL_T2T_F1_AM1	male	GCF_054392235.1-RS_2026_06	Chromosome	2026-01-28	JBREVY02	37
ARS-UCD2.0	GCA_002263795.4	GCF_002263795.3	Bos taurus	Hereford				L1 Dominette 01449 registration number 42190680	female		Chromosome	2023-07-01	NKLS02	1957
ARS-UCD2.0	GCF_002263795.3	GCA_002263795.4	Bos taurus	Hereford				L1 Dominette 01449 registration number 42190680	female	GCF_002263795.3-RS_2024_12	Chromosome	2023-07-01	NKLS02	1957
UU_Cfam_GSD_1.0	GCA_011100685.1	GCF_011100685.1	Canis lupus familiaris	German Shepherd				Mischka	female		Chromosome	2020-03-10	JAAHUQ01	2197
UU_Cfam_GSD_1.0	GCF_011100685.1	GCA_011100685.1	Canis lupus familiaris	German Shepherd				Mischka	female	NCBI Canis lupus familiaris Annotation Release 106	Chromosome	2020-03-10	JAAHUQ01	2197
mCanLup2.hap1	GCA_048164855.1	GCF_048164855.1	Canis lupus baileyi					mCanLup2	male		Chromosome	2025-02-27	JBLSAG01	249
mCanLup2.hap1	GCF_048164855.1	GCA_048164855.1	Canis lupus baileyi							GCF_048164855.1-RS_2025_03	Chromosome	2025-02-27	JBLSAG01	249
ARS-UI_Ramb_v3.0	GCA_016772045.2	GCF_016772045.2	Ovis aries	Rambouillet	OAR_USU_Benz2616				female		Chromosome	2023-07-20	JAEVFA01	142
ARS-UI_Ramb_v3.0	GCF_016772045.2	GCA_016772045.2	Ovis aries	Rambouillet	OAR_USU_Benz2616				female	GCF_016772045.2-RS_2023_10	Chromosome	2023-07-20	JAEVFA01	142
ARS1.2	GCA_001704415.2	GCF_001704415.2	Capra hircus	San Clemente					male		Chromosome	2016-08-24	LWLT01	29885
ARS1.2	GCF_001704415.2	GCA_001704415.2	Capra hircus	San Clemente					male	NCBI Capra hircus Annotation Release 102	Chromosome	2016-08-24	LWLT01	29885
mOryCun1.1	GCA_964237555.1	GCF_964237555.1	Oryctolagus cuniculus								Chromosome	2024-08-31	CAXSJQ01	221
mOryCun1.1	GCF_964237555.1	GCA_964237555.1	Oryctolagus cuniculus							GCF_964237555.1-RS_2024_11	Chromosome	2024-08-31	CAXSJQ01	221
TB-T2T	GCA_041296265.1	GCF_041296265.1	Equus caballus	thoroughbred				H_3958	female		Chromosome	2024-08-16	JBFNWK01	624
TB-T2T	GCF_041296265.1	GCA_041296265.1	Equus caballus	thoroughbred				H_3958	female	GCF_041296265.1-RS_2024_12	Chromosome	2024-08-16	JBFNWK01	624
F.catus_Fca126_mat1.0	GCA_018350175.1	GCF_018350175.1	Felis catus					Fca126	female		Chromosome	2021-05-13	JAFEKA01	70
F.catus_Fca126_mat1.0	GCF_018350175.1	GCA_018350175.1	Felis catus					Fca126	female	NCBI Felis catus Annotation Release 105	Chromosome	2021-05-13	JAFEKA01	70
CriGri-PICRH-1.0	GCA_003668045.2	GCF_003668045.3	Cricetulus griseus		17A/GY				female		Chromosome	2020-06-11	RAZU02	647
CriGri-PICRH-1.0	GCF_003668045.3	GCA_003668045.2	Cricetulus griseus		17A/GY				female	NCBI Cricetulus griseus Annotation Release 104	Chromosome	2020-06-11	RAZU02	647
mChlSab1.0.hap1	GCA_047675955.1	GCF_047675955.1	Chlorocebus sabaeus					Y175	female		Chromosome	2025-02-12	JBLKOC01	1654
mChlSab1.0.hap1	GCF_047675955.1	GCA_047675955.1	Chlorocebus sabaeus					Y175	female	GCF_047675955.1-RS_2025_04	Chromosome	2025-02-12	JBLKOC01	1654
NIAB-ARS_B.indTharparkar_mat_pri_1.0	GCA_029378745.1	GCF_029378745.1	Bos indicus	Sahiwal x Tharparkar				NIAB-ARS_2022	female		Chromosome	2023-03-24	JAPFIJ01	67
NIAB-ARS_B.indTharparkar_mat_pri_1.0	GCF_029378745.1	GCA_029378745.1	Bos indicus	Sahiwal x Tharparkar				NIAB-ARS_2022	female	GCF_029378745.1-RS_2024_12	Chromosome	2023-03-24	JAPFIJ01	67
Rrattus_CSIRO_v1	GCA_011064425.1	GCF_011064425.1	Rattus rattus					New Zealand	male		Chromosome	2020-03-04	JAAIVD01	2172
Rrattus_CSIRO_v1	GCF_011064425.1	GCA_011064425.1	Rattus rattus					New Zealand	male	NCBI Rattus rattus Annotation Release 100	Chromosome	2020-03-04	JAAIVD01	2172
mMonDom1.pri	GCA_027887165.2	GCF_027887165.2	Monodelphis domestica					mMonDom1	male		Chromosome	2026-02-24	JAQIHD02	13
mMonDom1.pri	GCF_027887165.2	GCA_027887165.2	Monodelphis domestica					mMonDom1	male	GCF_027887165.2-RS_2026_06	Chromosome	2026-02-25	JAQIHD02	13
Panubis1.1	GCA_008728515.2		Papio anubis					15944	male		Chromosome	2022-04-27	VSMJ02	11149
Panubis1.0	GCA_008728515.1	GCF_008728515.1	Papio anubis					15944	male		Chromosome	2019-10-02	VSMJ01	11144
Panubis1.0	GCF_008728515.1	GCA_008728515.1	Papio anubis					15944	male	NCBI Papio anubis Annotation Release 104	Chromosome	2019-10-02	VSMJ01	11144
mMacNem.hap1	GCA_043159975.1	GCF_043159975.1	Macaca nemestrina					mMacNem1	male		Chromosome	2024-10-15	JBHNYF01	361
mMacNem.hap1	GCF_043159975.1	GCA_043159975.1	Macaca nemestrina					mMacNem1	male	GCF_043159975.1-RS_2026_07	Chromosome	2024-10-15	JBHNYF01	361
mIctTri1.hap1	GCA_052094955.1	GCF_052094955.1	Ictidomys tridecemlineatus					mIctTri1	male		Chromosome	2025-08-18	JBPVTT01	5279
mIctTri1.hap1	GCF_052094955.1	GCA_052094955.1	Ictidomys tridecemlineatus					mIctTri1	male	GCF_052094955.1-RS_2025_11	Chromosome	2025-08-18	JBPVTT01	5279
EquAss-T2T_v2	GCA_041296235.2	GCF_041296235.1	Equus asinus	Donkey				D_3611	male		Chromosome	2024-12-12	JBFNWJ02	848
EquAss-T2T_v2	GCF_041296235.1	GCA_041296235.2	Equus asinus	Donkey				D_3611	male	GCF_041296235.1-RS_2024_12	Chromosome	2024-12-12	JBFNWJ02	848
ASM200744v3	GCA_002007445.3	GCF_002007445.2	Ailuropoda melanoleuca					Jingjing	female		Chromosome	2020-04-20	LNAT02	73513
ASM200744v3	GCF_002007445.2	GCA_002007445.3	Ailuropoda melanoleuca					Jingjing	female	GCF_002007445.2-RS_2026_05	Chromosome	2020-04-20	LNAT02	73513
ASM4877302v1	GCA_048773025.1	GCF_048773025.1	Camelus bactrianus	Bactrian camel				YW-2024	female		Chromosome	2025-03-21	JBLYYY01	157
ASM4877302v1	GCF_048773025.1	GCA_048773025.1	Camelus bactrianus	Bactrian camel				YW-2024	female	GCF_048773025.1-RS_2025_06	Chromosome	2025-03-21	JBLYYY01	157
mTurTru1.mat.Y	GCA_011762595.2	GCF_011762595.2	Tursiops truncatus					mTurTru1	male		Chromosome	2024-12-12	JAAOMD01	361
mTurTru1.mat.Y	GCF_011762595.2	GCA_011762595.2	Tursiops truncatus					mTurTru1	male	GCF_011762595.2-RS_2025_04	Chromosome	2024-12-12	JAAOMD01	361
mRhiFer1_v1.p	GCA_004115265.3	GCF_004115265.2	Rhinolophus ferrumequinum					MPI-CBG mRhiFer1	female		Chromosome	2019-05-17	RXPC01	134
mRhiFer1_v1.p	GCF_004115265.2	GCA_004115265.3	Rhinolophus ferrumequinum					MPI-CBG mRhiFer1	male	GCF_004115265.2-RS_2023_02	Chromosome	2019-05-16	RXPC01	134
mEleMax1 primary haplotype	GCA_024166365.1	GCF_024166365.1	Elephas maximus indicus					mEleMax1	male		Chromosome	2022-07-06	JAMZQU01	64
mEleMax1 primary haplotype	GCF_024166365.1	GCA_024166365.1	Elephas maximus indicus					mEleMax1	male	GCF_024166365.1-RS_2023_02	Chromosome	2022-07-06	JAMZQU01	64
mCamDro1.pat	GCA_036321535.1	GCF_036321535.1	Camelus dromedarius					mCamDro1	male		Chromosome	2024-01-31	JAZARU01	171
mCamDro1.pat	GCF_036321535.1	GCA_036321535.1	Camelus dromedarius					mCamDro1	male	GCF_036321535.1-RS_2024_04	Chromosome	2024-01-31	JAZARU01	171
mMacEug1.pri_v2	GCA_028372415.2	GCF_028372415.1	Notamacropus eugenii					mMacEug1	male		Chromosome	2023-02-06	JAQOLO01	272
mMacEug1.pri_v2	GCF_028372415.1	GCA_028372415.2	Notamacropus eugenii					mMacEug1	male	GCF_028372415.1-RS_2025_03	Chromosome	2023-02-06	JAQOLO01	272
MicOch1.0	GCA_000317375.1	GCF_000317375.1	Microtus ochrogaster					Prairie Vole_2	female		Chromosome	2012-12-07	AHZW01	6450
MicOch1.0	GCF_000317375.1	GCA_000317375.1	Microtus ochrogaster					Prairie Vole_2	female	NCBI Microtus ochrogaster Annotation Release 102	Chromosome	2012-12-07	AHZW01	6450
VicPac4	GCA_048564905.1	GCF_048564905.1	Vicugna pacos	huacaya				Carlotta	female		Chromosome	2025-03-12	JBLVOU01	519
VicPac4	GCF_048564905.1	GCA_048564905.1	Vicugna pacos							GCF_048564905.1-RS_2025_04	Chromosome	2025-03-12	JBLVOU01	519
ASM4008512v1	GCA_040085125.1		Cervus nippon					HPL2020	male		Chromosome	2024-06-07	JAYKZF01	51
P.tigris_Pti1_mat1.1	GCA_018350195.2	GCF_018350195.1	Panthera tigris					Pti1	female		Chromosome	2021-05-13	JAEQMW01	74
P.tigris_Pti1_mat1.1	GCF_018350195.1	GCA_018350195.2	Panthera tigris					Pti1	female	NCBI Panthera tigris Annotation Release 102	Chromosome	2021-05-13	JAEQMW01	74
UOA_Angus_1	GCA_003369685.2		Bos indicus x Bos taurus	Angus x Brahman F1 hybrid					male		Chromosome	2018-11-30	PUFT02	1435
mPhaCin1.pri	GCA_003287225.3		Phascolarctos cinereus					Bilbo 61053	female		Chromosome	2025-12-17	POVN03	1235
ASM_NN_V1	GCA_020171115.1	GCF_020171115.1	Neogale vison					M4711	female		Chromosome	2021-09-29	JAIAWX01	182
ASM_NN_V1	GCF_020171115.1	GCA_020171115.1	Neogale vison					M4711	female	NCBI Neovison vison Annotation Release 100	Chromosome	2021-09-29	JAIAWX01	182
mSarHar1.11	GCA_902635505.1	GCF_902635505.1	Sarcophilus harrisii								Chromosome	2019-11-07	CACPPN01	105
mSarHar1.11	GCF_902635505.1	GCA_902635505.1	Sarcophilus harrisii							NCBI Sarcophilus harrisii Annotation Release 103	Chromosome	2019-11-07	CACPPN01	105
Bangor_MerUng_6.1	GCA_030254825.1	GCF_030254825.1	Meriones unguiculatus		TT.TT164.6M				male		Chromosome	2023-06-12	JAODIK01	193
Bangor_MerUng_6.1	GCF_030254825.1	GCA_030254825.1	Meriones unguiculatus		TT.TT164.6M				male	GCF_030254825.1-RS_2023_10	Chromosome	2023-06-12	JAODIK01	193
VulVul3	GCA_048418805.1	GCF_048418805.1	Vulpes vulpes					BD-2025	female		Chromosome	2025-03-05	JBKIPQ01	289
VulVul3	GCF_048418805.1	GCA_048418805.1	Vulpes vulpes					BD-2025	female	GCF_048418805.1-RS_2025_03	Chromosome	2025-03-05	JBKIPQ01	289
mLoxAfr1.hap2	GCA_030014295.1	GCF_030014295.1	Loxodonta africana					mLoxAfr1	male		Chromosome	2023-05-16	JASCQR01	879
mLoxAfr1.hap2	GCF_030014295.1	GCA_030014295.1	Loxodonta africana					mLoxAfr1	male	GCF_030014295.1-RS_2024_04	Chromosome	2023-05-16	JASCQR01	879
MJ_LKY	GCA_040802235.1	GCF_040802235.1	Manis javanica					MJ-LG	male		Chromosome	2024-07-22	JBFMMM01	62
MJ_LKY	GCF_040802235.1	GCA_040802235.1	Manis javanica					MJ-LG	male	GCF_040802235.1-RS_2025_04	Chromosome	2024-07-22	JBFMMM01	62
UrsArc2.0	GCA_023065955.2	GCF_023065955.2	Ursus arctos				North America	Adak	male		Chromosome	2023-05-22	JALAAU02	361
UrsArc2.0	GCF_023065955.2	GCA_023065955.2	Ursus arctos				North America	Adak	male	GCF_023065955.2-RS_2023_06	Chromosome	2023-05-22	JALAAU02	361
mRanTar1.h1.1	GCA_949782905.1		Rangifer tarandus platyrhynchus							Annotation submitted by EBP Norway	Chromosome	2023-04-20	CATKSN02	1395
YUN_Gayal_1	GCA_043643345.1		Bos frontalis	Chinese Gayal					male		Chromosome	2024-10-24	JBIDEE01	1068
mDasNov1.1.hap2	GCA_030445035.2	GCF_030445035.2	Dasypus novemcinctus					mDasNov1	male		Chromosome	2023-07-13	JAUJUA01	545
mDasNov1.1.hap2	GCF_030445035.2	GCA_030445035.2	Dasypus novemcinctus					mDasNov1	male	GCF_030445035.2-RS_2025_01	Chromosome	2023-07-13	JAUJUA01	545
UCI_PerLeu_2.1	GCA_004664715.2	GCF_004664715.2	Peromyscus leucopus	LL Stock					female		Chromosome	2020-10-02	NMRJ02	1856
UCI_PerLeu_2.1	GCF_004664715.2	GCA_004664715.2	Peromyscus leucopus	LL Stock					female	NCBI Peromyscus leucopus Annotation Release 101	Chromosome	2020-10-02	NMRJ02	1856
mOrnAna1.pri.v4	GCA_004115215.4	GCF_004115215.2	Ornithorhynchus anatinus					Pmale09	male		Chromosome	2020-11-06	RZJT02	321
mOrnAna1.pri.v4	GCF_004115215.2	GCA_004115215.4	Ornithorhynchus anatinus					Pmale09	male	NCBI Ornithorhynchus anatinus Annotation Release 105	Chromosome	2020-11-06	RZJT02	321
ASM756505v1	GCA_007565055.1	GCF_007565055.1	Rhinopithecus roxellana					Shanxi Qingling	male		Chromosome	2019-07-29	VMRL01	3256
ASM756505v1	GCF_007565055.1	GCA_007565055.1	Rhinopithecus roxellana					Shanxi Qingling	male	NCBI Rhinopithecus roxellana Annotation Release 101	Chromosome	2019-07-29	VMRL01	3256
NHGRI_mPonAbe1-v2.1_pri	GCA_028885655.3	GCF_028885655.2	Pongo abelii					AG06213	male		Chromosome	2024-01-05	JAQQLQ02	29
NHGRI_mPonAbe1-v2.1_pri	GCF_028885655.2	GCA_028885655.3	Pongo abelii					AG06213	male	GCF_028885655.2-RS_2026_05	Chromosome	2024-01-05	JAQQLQ02	29
ASM2989020v1	GCA_029890205.1		Acomys cahirinus					Evolution Canyon			Chromosome	2023-05-01	JAJTCZ01	34
NWIPB_WYAK_1.1	GCA_027580195.2	GCF_027580195.1	Bos mutus					GX-2022	male		Chromosome	2023-01-09	JANCMR01	2039
NWIPB_WYAK_1.1	GCF_027580195.1	GCA_027580195.2	Bos mutus					GX-2022	male	GCF_027580195.1-RS_2024_12	Chromosome	2023-01-09	JANCMR01	2039
mRouAeg1.pri	GCA_014176215.2		Rousettus aegyptiacus					mRouAeg1	male		Chromosome	2025-12-17	JACASE02	27
M.murinus_Inina_mat1.0	GCA_040939455.2	GCF_040939455.1	Microcebus murinus					Inina	female		Chromosome	2025-06-05	JBBJCL02	124
M.murinus_Inina_mat1.0	GCF_040939455.1	GCA_040939455.2	Microcebus murinus					Inina	female	GCF_040939455.1-RS_2025_12	Chromosome	2025-06-05	JBBJCL02	124
VMU_Ajub_asm_v1.0	GCA_027475565.2	GCF_027475565.1	Acinonyx jubatus					Ajub_Pintada_27869175	female		Chromosome	2022-12-28	JANJSO01	195
VMU_Ajub_asm_v1.0	GCF_027475565.1	GCA_027475565.2	Acinonyx jubatus					Ajub_Pintada_27869175	female	GCF_027475565.1-RS_2023_04	Chromosome	2022-12-28	JANJSO01	195
ASM1834538v1	GCA_018345385.1	GCF_018345385.1	Vulpes lagopus		Blue_001				female		Chromosome	2021-05-12	JADWOQ01	928
ASM1834538v1	GCF_018345385.1	GCA_018345385.1	Vulpes lagopus		Blue_001				female	NCBI Vulpes lagopus Annotation Release 100	Chromosome	2021-05-12	JADWOQ01	928
mManPen7.hap1	GCA_030020395.1	GCF_030020395.1	Manis pentadactyla					mManPen7	male		Chromosome	2023-05-23	JASFZP01	661
mManPen7.hap1	GCF_030020395.1	GCA_030020395.1	Manis pentadactyla					mManPen7	male	GCF_030020395.1-RS_2023_06	Chromosome	2023-05-23	JASFZP01	661
mMunRee1.2	GCA_963930625.2		Muntiacus reevesi								Chromosome	2026-02-01	CAWVNM02	241
mCerEla1.1	GCA_910594005.1	GCF_910594005.1	Cervus elaphus								Chromosome	2021-07-07	CAJVBL01	144
mCerEla1.1	GCF_910594005.1	GCA_910594005.1	Cervus elaphus							NCBI Cervus elaphus Annotation Release 100	Chromosome	2021-07-07	CAJVBL01	144
mCerEla1.hap1.2	GCA_910594005.2		Cervus elaphus								Chromosome	2026-02-26	CAJVBL02	964
mMunRee1.1	GCA_963930625.1	GCF_963930625.1	Muntiacus reevesi								Chromosome	2024-01-31	CAWVNM01	267
mMunRee1.1	GCF_963930625.1	GCA_963930625.1	Muntiacus reevesi							GCF_963930625.1-RS_2024_06	Chromosome	2024-01-31	CAWVNM01	267
CAU_O.ammon polii_1.0	GCA_028583565.1		Ovis ammon polii					CAU-MHL-2022a	male	Annotation submitted by China Agricultural University	Chromosome	2023-02-10	JAKZEL01	62
P.leo_Ple1_pat1.1	GCA_018350215.1	GCF_018350215.1	Panthera leo					Ple1	male		Chromosome	2021-05-13	JAEQMX01	53
P.leo_Ple1_pat1.1	GCF_018350215.1	GCA_018350215.1	Panthera leo					Ple1	male	NCBI Panthera leo Annotation Release 100	Chromosome	2021-05-13	JAEQMX01	53
ASM4730177v1	GCA_047301775.1		Sigmodon hispidus					SQ-2024	female		Chromosome	2025-01-30	JBIUDE01	39
mPumCon1.1.hap2	GCA_028749965.4	GCF_028749965.1	Puma concolor					L17-30	male		Chromosome	2023-08-04	JAQJWA02	207
mPumCon1.1.hap2	GCF_028749965.1	GCA_028749965.4	Puma concolor							GCF_028749965.1-RS_2026_07	Chromosome	2023-08-04	JAQJWA02	207
mUroPar1.hap1	GCA_045843805.1	GCF_045843805.1	Urocitellus parryii					mUroPar1	male	GCA_045843805.1-GB_2025_08_01	Chromosome	2024-12-13	JBISEK01	2529
mUroPar1.hap1	GCF_045843805.1	GCA_045843805.1	Urocitellus parryii					mUroPar1	male	GCF_045843805.1-RS_2025_11	Chromosome	2024-12-13	JBISEK01	2529
mTacAcu1.pri	GCA_015852505.1	GCF_015852505.1	Tachyglossus aculeatus					mTacAcu1	male		Chromosome	2020-12-09	JADRJE01	310
mTacAcu1.pri	GCF_015852505.1	GCA_015852505.1	Tachyglossus aculeatus					mTacAcu1	male	NCBI Tachyglossus aculeatus Annotation Release 100	Chromosome	2020-12-09	JADRJE01	310
HLdesRot8A.1	GCA_022682495.2	GCF_022682495.2	Desmodus rotundus					HL8	male		Chromosome	2022-03-24	JAKFFZ01	573
HLdesRot8A.1	GCF_022682495.2	GCA_022682495.2	Desmodus rotundus					HL8	male	GCF_022682495.2-RS_2025_02	Chromosome	2022-03-24	JAKFFZ01	573
ASM283717v5	GCA_002837175.5	GCF_002837175.3	Physeter macrocephalus					SW-GA	female		Chromosome	2023-02-28	PGGR02	12168
ASM283717v5	GCF_002837175.3	GCA_002837175.5	Physeter macrocephalus					SW-GA	female	GCF_002837175.3-RS_2025_01	Chromosome	2023-02-28	PGGR02	12168
Ovbor_1.2	GCA_023699985.4	GCF_023699985.2	Odocoileus virginianus				Illinois	20LAN1187	male		Chromosome	2024-10-17	JAJQKH02	480
Ovbor_1.2	GCF_023699985.2	GCA_023699985.4	Odocoileus virginianus				Illinois	20LAN1187	male	GCF_023699985.2-RS_2024_12	Chromosome	2024-10-17	JAJQKH02	480
Fcat_Pben_1.1_paternal_pri	GCA_016509475.2	GCF_016509475.1	Prionailurus bengalensis					Pbe53	male		Chromosome	2021-01-06	JADZGN01	83
Fcat_Pben_1.1_paternal_pri	GCF_016509475.1	GCA_016509475.2	Prionailurus bengalensis					Pbe53	male	NCBI Prionailurus bengalensis Annotation Release 100	Chromosome	2021-01-06	JADZGN01	83
ASM5775595v1	GCA_057755955.1		Ursus thibetanus					BB1			Chromosome	2026-05-26	JBYDFY01	234
NHGRI_mPanPan1-v2.1_pri	GCA_029289425.3	GCF_029289425.2	Pan paniscus						male		Chromosome	2024-08-13	JARIFH02	30
NHGRI_mPanPan1-v2.1_pri	GCF_029289425.2	GCA_029289425.3	Pan paniscus						male	GCF_029289425.2-RS_2026_05	Chromosome	2024-01-08	JARIFH02	30
mEscRob2.pri	GCA_028021215.1	GCF_028021215.1	Eschrichtius robustus					mEscRob2	male		Chromosome	2023-01-31	JAQMHY01	703
mEscRob2.pri	GCF_028021215.1	GCA_028021215.1	Eschrichtius robustus					mEscRob2	male	GCF_028021215.1-RS_2024_09	Chromosome	2023-01-31	JAQMHY01	703
Asia_NLE_v1	GCA_006542625.1	GCF_006542625.1	Nomascus leucogenys					Asia	female		Chromosome	2019-07-02	VIFL01	2376
Asia_NLE_v1	GCF_006542625.1	GCA_006542625.1	Nomascus leucogenys					Asia	female	NCBI Nomascus leucogenys Annotation Release 103	Chromosome	2019-07-02	VIFL01	2376
ARS-UI_OviCan_v2	GCA_042477335.2	GCF_042477335.2	Ovis canadensis	Bighorn				MfBH-ARS-UI-01	male		Chromosome	2024-10-18	JBGCUV01	41
ARS-UI_OviCan_v2	GCF_042477335.2	GCA_042477335.2	Ovis canadensis	Bighorn				MfBH-ARS-UI-01	male	GCF_042477335.2-RS_2024_12	Chromosome	2024-10-18	JBGCUV01	41
BYU_Ohem_2021	GCA_020976825.1		Odocoileus hemionus					AT2021a	female		Chromosome	2021-11-30	JAJLRB01	5513
ASM3577323v1	GCA_035773235.1		Eospalax fontanierii					ZH209-6			Chromosome	2024-01-24	JAJHUQ01	87
Smur_1.0	GCA_055769025.1		Suncus murinus				China				Chromosome	2026-03-10	JBTWHV01	1236
PCC_UOA_SB_1v2	GCA_029407905.2	GCF_029407905.1	Bubalus kerabau	swamp buffalo			Philippines	K-KA32	female		Chromosome	2023-03-31	JARFXY01	115
PCC_UOA_SB_1v2	GCF_029407905.1	GCA_029407905.2	Bubalus kerabau	swamp buffalo			Philippines	K-KA32	female	GCF_029407905.1-RS_2024_02	Chromosome	2023-03-31	JARFXY01	115
ASM4372806v1	GCA_043728065.1		Rhinolophus affinis				China	20211001_DDa	male	GCA_043728065.1-GB_2025_10_23	Chromosome	2024-10-24	JARCLV01	2193
mCasCan1.hap1v2	GCA_047511655.2	GCF_047511655.1	Castor canadensis					mCasCan1	female		Chromosome	2025-02-10	JBLFKA01	181
mCasCan1.hap1v2	GCF_047511655.1	GCA_047511655.2	Castor canadensis							GCF_047511655.1-RS_2025_05	Chromosome	2025-02-10	JBLFKA01	181
mMarFla1.hap1	GCA_047511675.1	GCF_047511675.1	Marmota flaviventris					mMarFla1	male		Chromosome	2025-02-10	JBLFKC01	813
